State_x,Year,Annual_Rainfall,Avg_Temperature,State_y,Total_Production,Temp_Level,Avg_Rainfall_State,Rainfall_Deviation,Log_Production
ORISSA,1997,1504.6,29.179166666666664,Assam,5778334.0,High,1447.2381502890173,57.3618497109826,15.569626136866914
ORISSA,1997,1504.6,29.179166666666664,Bihar,19031372.0,High,1447.2381502890173,57.3618497109826,16.761599385907747
ORISSA,1997,1504.6,29.179166666666664,Goa,72538.0,High,1447.2381502890173,57.3618497109826,11.191879627244216
ORISSA,1997,1504.6,29.179166666666664,Gujarat,27243227.0,High,1447.2381502890173,57.3618497109826,17.120315534427398
ORISSA,1997,1504.6,29.179166666666664,Haryana,20009400.0,High,1447.2381502890173,57.3618497109826,16.81171277107937
ORISSA,1997,1504.6,29.179166666666664,Jammu and Kashmir ,842858.0,High,1447.2381502890173,57.3618497109826,13.644554963208037
ORISSA,1997,1504.6,29.179166666666664,Karnataka,42603496.0,High,1447.2381502890173,57.3618497109826,17.567446897072344
ORISSA,1997,1504.6,29.179166666666664,Kerala,8976476.0,High,1447.2381502890173,57.3618497109826,16.010118047043875
ORISSA,1997,1504.6,29.179166666666664,Madhya Pradesh,17189800.0,High,1447.2381502890173,57.3618497109826,16.65982680079406
ORISSA,1997,1504.6,29.179166666666664,Maharashtra,11641856.0,High,1447.2381502890173,57.3618497109826,16.270117523625512
ORISSA,1997,1504.6,29.179166666666664,Manipur,412.0,High,1447.2381502890173,57.3618497109826,6.023447592961033
ORISSA,1997,1504.6,29.179166666666664,Meghalaya,706814.0,High,1447.2381502890173,57.3618497109826,13.468524241613352
ORISSA,1997,1504.6,29.179166666666664,Mizoram,150914.0,High,1447.2381502890173,57.3618497109826,11.92447204339426
ORISSA,1997,1504.6,29.179166666666664,Nagaland,219580.0,High,1447.2381502890173,57.3618497109826,12.299476463927183
ORISSA,1997,1504.6,29.179166666666664,Odisha,7909968.0,High,1447.2381502890173,57.3618497109826,15.883634420646397
ORISSA,1997,1504.6,29.179166666666664,Punjab,29301700.0,High,1447.2381502890173,57.3618497109826,17.193156126909702
ORISSA,1997,1504.6,29.179166666666664,Rajasthan,18658350.0,High,1447.2381502890173,57.3618497109826,16.74180437863181
ORISSA,1997,1504.6,29.179166666666664,Tamil Nadu,336973821.0,High,1447.2381502890173,57.3618497109826,19.6355158057742
ORISSA,1997,1504.6,29.179166666666664,Telangana ,7492600.0,High,1447.2381502890173,57.3618497109826,15.829426558228912
ORISSA,1997,1504.6,29.179166666666664,Uttar Pradesh,192027165.0,High,1447.2381502890173,57.3618497109826,19.073147409566683
ORISSA,1997,1504.6,29.179166666666664,West Bengal,83041577.0,High,1447.2381502890173,57.3618497109826,18.234851980091474
ORISSA,1998,1357.2,29.65583333333333,Andhra Pradesh,24997600.0,High,1447.2381502890173,-90.03815028901727,17.034290418228018
ORISSA,1998,1357.2,29.65583333333333,Arunachal Pradesh,311280.0,High,1447.2381502890173,-90.03815028901727,12.648451320195038
ORISSA,1998,1357.2,29.65583333333333,Assam,156721536.0,High,1447.2381502890173,-90.03815028901727,18.86998113885211
ORISSA,1998,1357.2,29.65583333333333,Bihar,18859126.0,High,1447.2381502890173,-90.03815028901727,16.752507545657096
ORISSA,1998,1357.2,29.65583333333333,Chandigarh,9508.0,High,1447.2381502890173,-90.03815028901727,9.159993997539445
ORISSA,1998,1357.2,29.65583333333333,Dadra and Nagar Haveli,220915.0,High,1447.2381502890173,-90.03815028901727,12.30553781774945
ORISSA,1998,1357.2,29.65583333333333,Gujarat,35146410.0,High,1447.2381502890173,-90.03815028901727,17.37503306574469
ORISSA,1998,1357.2,29.65583333333333,Haryana,20913200.0,High,1447.2381502890173,-90.03815028901727,16.85589114433705
ORISSA,1998,1357.2,29.65583333333333,Himachal Pradesh,1486232.0,High,1447.2381502890173,-90.03815028901727,14.211755288738365
ORISSA,1998,1357.2,29.65583333333333,Karnataka,15967274.0,High,1447.2381502890173,-90.03815028901727,16.58605187319601
ORISSA,1998,1357.2,29.65583333333333,Kerala,5136507483.0,High,1447.2381502890173,-90.03815028901727,22.359639207642797
ORISSA,1998,1357.2,29.65583333333333,Madhya Pradesh,21217140.0,High,1447.2381502890173,-90.03815028901727,16.870319950687538
ORISSA,1998,1357.2,29.65583333333333,Maharashtra,65148800.0,High,1447.2381502890173,-90.03815028901727,17.992184457681972
ORISSA,1998,1357.2,29.65583333333333,Manipur,474050.0,High,1447.2381502890173,-90.03815028901727,13.069070189826002
ORISSA,1998,1357.2,29.65583333333333,Meghalaya,709782.0,High,1447.2381502890173,-90.03815028901727,13.472714568499152
ORISSA,1998,1357.2,29.65583333333333,Mizoram,157402.0,High,1447.2381502890173,-90.03815028901727,11.966564674504264
ORISSA,1998,1357.2,29.65583333333333,Nagaland,295000.0,High,1447.2381502890173,-90.03815028901727,12.59473402514672
ORISSA,1998,1357.2,29.65583333333333,Odisha,7308680.0,High,1447.2381502890173,-90.03815028901727,15.804573377688612
ORISSA,1998,1357.2,29.65583333333333,Puducherry,311810.0,High,1447.2381502890173,-90.03815028901727,12.65015251400854
ORISSA,1998,1357.2,29.65583333333333,Punjab,29710200.0,High,1447.2381502890173,-90.03815028901727,17.20700101281476
ORISSA,1998,1357.2,29.65583333333333,Rajasthan,18169480.0,High,1447.2381502890173,-90.03815028901727,16.71525387639809
ORISSA,1998,1357.2,29.65583333333333,Sikkim,196737.0,High,1447.2381502890173,-90.03815028901727,12.189628173314153
ORISSA,1998,1357.2,29.65583333333333,Tamil Nadu,68007162.0,High,1447.2381502890173,-90.03815028901727,18.035123595827994
ORISSA,1998,1357.2,29.65583333333333,Telangana ,11672200.0,High,1447.2381502890173,-90.03815028901727,16.27272058973559
ORISSA,1998,1357.2,29.65583333333333,Tripura,582425.0,High,1447.2381502890173,-90.03815028901727,13.274957417725293
ORISSA,1998,1357.2,29.65583333333333,Uttar Pradesh,158892871.0,High,1447.2381502890173,-90.03815028901727,18.883740772099266
ORISSA,1998,1357.2,29.65583333333333,West Bengal,31326337.4,High,1447.2381502890173,-90.03815028901727,17.25996978409065
ORISSA,1999,1484.4,29.80916666666667,Andhra Pradesh,25276766.0,High,1447.2381502890173,37.16184971098278,17.04539623140638
ORISSA,1999,1484.4,29.80916666666667,Arunachal Pradesh,325901.0,High,1447.2381502890173,37.16184971098278,12.694352001658617
ORISSA,1999,1484.4,29.80916666666667,Assam,157506193.0,High,1447.2381502890173,37.16184971098278,18.874975342440802
ORISSA,1999,1484.4,29.80916666666667,Bihar,14905938.0,High,1447.2381502890173,37.16184971098278,16.51727028210358
ORISSA,1999,1484.4,29.80916666666667,Chandigarh,7840.0,High,1447.2381502890173,37.16184971098278,8.967121656230923
ORISSA,1999,1484.4,29.80916666666667,Dadra and Nagar Haveli,157743.0,High,1447.2381502890173,37.16184971098278,11.968728744814822
ORISSA,1999,1484.4,29.80916666666667,Gujarat,24373100.0,High,1447.2381502890173,37.16184971098278,17.008990664120915
ORISSA,1999,1484.4,29.80916666666667,Haryana,22831302.0,High,1447.2381502890173,37.16184971098278,16.94364309090272
ORISSA,1999,1484.4,29.80916666666667,Himachal Pradesh,1479272.0,High,1447.2381502890173,37.16184971098278,14.207061308837872
ORISSA,1999,1484.4,29.80916666666667,Jammu and Kashmir ,935027.2,High,1447.2381502890173,37.16184971098278,13.748331968243814
ORISSA,1999,1484.4,29.80916666666667,Karnataka,52979643.0,High,1447.2381502890173,37.16184971098278,17.78541832226882
ORISSA,1999,1484.4,29.80916666666667,Kerala,5684573362.0,High,1447.2381502890173,37.16184971098278,22.46102191524662
ORISSA,1999,1484.4,29.80916666666667,Madhya Pradesh,25430539.2,High,1447.2381502890173,37.16184971098278,17.0514613797995
ORISSA,1999,1484.4,29.80916666666667,Maharashtra,71473153.0,High,1447.2381502890173,37.16184971098278,18.08483246862681
ORISSA,1999,1484.4,29.80916666666667,Manipur,464030.0,High,1447.2381502890173,37.16184971098278,13.047706639321508
ORISSA,1999,1484.4,29.80916666666667,Meghalaya,572398.0,High,1447.2381502890173,37.16184971098278,13.257591579632859
ORISSA,1999,1484.4,29.80916666666667,Mizoram,112858.0,High,1447.2381502890173,37.16184971098278,11.6338945309487
ORISSA,1999,1484.4,29.80916666666667,Nagaland,377252.0,High,1447.2381502890173,37.16184971098278,12.840671328884758
ORISSA,1999,1484.4,29.80916666666667,Odisha,10003680.0,High,1447.2381502890173,37.16184971098278,16.118463683226135
ORISSA,1999,1484.4,29.80916666666667,Puducherry,28142797.0,High,1447.2381502890173,37.16184971098278,17.152802036121898
ORISSA,1999,1484.4,29.80916666666667,Punjab,32990710.0,High,1447.2381502890173,37.16184971098278,17.311736594957974
ORISSA,1999,1484.4,29.80916666666667,Rajasthan,15732525.0,High,1447.2381502890173,37.16184971098278,16.571240847011765
ORISSA,1999,1484.4,29.80916666666667,Sikkim,101678.0,High,1447.2381502890173,37.16184971098278,11.529576071039207
ORISSA,1999,1484.4,29.80916666666667,Tamil Nadu,56751077.0,High,1447.2381502890173,37.16184971098278,17.854185209740084
ORISSA,1999,1484.4,29.80916666666667,Telangana ,10866997.0,High,1447.2381502890173,37.16184971098278,16.20124104800154
ORISSA,1999,1484.4,29.80916666666667,Tripura,683528.0,High,1447.2381502890173,37.16184971098278,13.435024362922004
ORISSA,1999,1484.4,29.80916666666667,Uttar Pradesh,162992482.0,High,1447.2381502890173,37.16184971098278,18.90921464114322
ORISSA,1999,1484.4,29.80916666666667,West Bengal,32618193.7,High,1447.2381502890173,37.16184971098278,17.300380810278003
ORISSA,2000,1097.1999999999998,29.735,Andaman and Nicobar Islands,89060914.0,High,1447.2381502890173,-350.0381502890175,18.304831131777657
ORISSA,2000,1097.1999999999998,29.735,Andhra Pradesh,1109120354.0,High,1447.2381502890173,-350.0381502890175,20.82683306512498
ORISSA,2000,1097.1999999999998,29.735,Arunachal Pradesh,332942.0,High,1447.2381502890173,-350.0381502890175,12.715726583139952
ORISSA,2000,1097.1999999999998,29.735,Assam,143323978.0,High,1447.2381502890173,-350.0381502890175,18.780618213063367
ORISSA,2000,1097.1999999999998,29.735,Bihar,19470553.1,High,1447.2381502890173,-350.0381502890175,16.78441383611138
ORISSA,2000,1097.1999999999998,29.735,Chandigarh,6513.5,High,1447.2381502890173,-350.0381502890175,8.781785740642986
ORISSA,2000,1097.1999999999998,29.735,Chhattisgarh,3125107.0,High,1447.2381502890173,-350.0381502890175,14.954979400555455
ORISSA,2000,1097.1999999999998,29.735,Dadra and Nagar Haveli,132505.0,High,1447.2381502890173,-350.0381502890175,11.794383206402037
ORISSA,2000,1097.1999999999998,29.735,Gujarat,20412100.0,High,1447.2381502890173,-350.0381502890175,16.83163846922352
ORISSA,2000,1097.1999999999998,29.735,Haryana,23240500.0,High,1447.2381502890173,-350.0381502890175,16.96140704737483
ORISSA,2000,1097.1999999999998,29.735,Himachal Pradesh,1132651.6,High,1447.2381502890173,-350.0381502890175,13.940072873398746
ORISSA,2000,1097.1999999999998,29.735,Jammu and Kashmir ,1136025.0,High,1447.2381502890173,-350.0381502890175,13.943046765325267
ORISSA,2000,1097.1999999999998,29.735,Karnataka,60406199.1,High,1447.2381502890173,-350.0381502890175,17.916602308299076
ORISSA,2000,1097.1999999999998,29.735,Kerala,5540246958.0,High,1447.2381502890173,-350.0381502890175,22.435304914148883
ORISSA,2000,1097.1999999999998,29.735,Madhya Pradesh,16494257.0,High,1447.2381502890173,-350.0381502890175,16.618522878304756
ORISSA,2000,1097.1999999999998,29.735,Maharashtra,63604510.0,High,1447.2381502890173,-350.0381502890175,17.968194953468057
ORISSA,2000,1097.1999999999998,29.735,Manipur,485940.0,High,1447.2381502890173,-350.0381502890175,13.0938424963362
ORISSA,2000,1097.1999999999998,29.735,Meghalaya,610576.0,High,1447.2381502890173,-350.0381502890175,13.322159690705792
ORISSA,2000,1097.1999999999998,29.735,Mizoram,139656.0,High,1447.2381502890173,-350.0381502890175,11.846944695430375
ORISSA,2000,1097.1999999999998,29.735,Nagaland,462130.0,High,1447.2381502890173,-350.0381502890175,13.043603679654783
ORISSA,2000,1097.1999999999998,29.735,Odisha,7137292.6,High,1447.2381502890173,-350.0381502890175,15.780844214840013
ORISSA,2000,1097.1999999999998,29.735,Puducherry,25032723.0,High,1447.2381502890173,-350.0381502890175,17.03569448689118
ORISSA,2000,1097.1999999999998,29.735,Punjab,34304260.0,High,1447.2381502890173,-350.0381502890175,17.350780131825832
ORISSA,2000,1097.1999999999998,29.735,Rajasthan,14336880.9,High,1447.2381502890173,-350.0381502890175,16.478345928766842
ORISSA,2000,1097.1999999999998,29.735,Sikkim,110590.0,High,1447.2381502890173,-350.0381502890175,11.61359399043742
ORISSA,2000,1097.1999999999998,29.735,Tamil Nadu,52089706.0,High,1447.2381502890173,-350.0381502890175,17.76847792482554
ORISSA,2000,1097.1999999999998,29.735,Telangana ,24807075.0,High,1447.2381502890173,-350.0381502890175,17.026639493019108
ORISSA,2000,1097.1999999999998,29.735,Tripura,740782.0,High,1447.2381502890173,-350.0381502890175,13.515463013886647
ORISSA,2000,1097.1999999999998,29.735,Uttar Pradesh,157907591.5,High,1447.2381502890173,-350.0381502890175,18.877520562300386
ORISSA,2000,1097.1999999999998,29.735,Uttarakhand,8808423.0,High,1447.2381502890173,-350.0381502890175,15.991219094282366
ORISSA,2000,1097.1999999999998,29.735,West Bengal,31489433.8,High,1447.2381502890173,-350.0381502890175,17.265162644361034
ORISSA,2001,1672.5,30.05,Andaman and Nicobar Islands,89718700.0,High,1447.2381502890173,225.2618497109827,18.312189789134294
ORISSA,2001,1672.5,30.05,Andhra Pradesh,1139997283.0,High,1447.2381502890173,225.2618497109827,20.854291716893837
ORISSA,2001,1672.5,30.05,Arunachal Pradesh,340555.0,High,1447.2381502890173,225.2618497109827,12.738334855072473
ORISSA,2001,1672.5,30.05,Assam,170915049.0,High,1447.2381502890173,225.2618497109827,18.956677207403335
ORISSA,2001,1672.5,30.05,Bihar,20722017.0,High,1447.2381502890173,225.2618497109827,16.84670736443548
ORISSA,2001,1672.5,30.05,Chandigarh,6608.0,High,1447.2381502890173,225.2618497109827,8.796187635470453
ORISSA,2001,1672.5,30.05,Chhattisgarh,6036356.0,High,1447.2381502890173,225.2618497109827,15.613311242250097
ORISSA,2001,1672.5,30.05,Dadra and Nagar Haveli,132357.0,High,1447.2381502890173,225.2618497109827,11.793265651616158
ORISSA,2001,1672.5,30.05,Gujarat,25937700.0,High,1447.2381502890173,225.2618497109827,17.071208105322754
ORISSA,2001,1672.5,30.05,Haryana,24351100.0,High,1447.2381502890173,225.2618497109827,17.008087622076427
ORISSA,2001,1672.5,30.05,Himachal Pradesh,1646701.0,High,1447.2381502890173,225.2618497109827,14.314285057755665
ORISSA,2001,1672.5,30.05,Jammu and Kashmir ,1389015.0,High,1447.2381502890173,225.2618497109827,14.14410614074861
ORISSA,2001,1672.5,30.05,Karnataka,46602036.1,High,1447.2381502890173,225.2618497109827,17.657154812732696
ORISSA,2001,1672.5,30.05,Kerala,5483808705.0,High,1447.2381502890173,225.2618497109827,22.42506571583531
ORISSA,2001,1672.5,30.05,Madhya Pradesh,21684123.14,High,1447.2381502890173,225.2618497109827,16.892090944304474
ORISSA,2001,1672.5,30.05,Maharashtra,61239800.0,High,1447.2381502890173,225.2618497109827,17.930307879238352
ORISSA,2001,1672.5,30.05,Manipur,467120.0,High,1447.2381502890173,225.2618497109827,13.054343603732658
ORISSA,2001,1672.5,30.05,Meghalaya,543424.0,High,1447.2381502890173,225.2618497109827,13.205646981541067
ORISSA,2001,1672.5,30.05,Mizoram,141811.13,High,1447.2381502890173,225.2618497109827,11.862258432439905
ORISSA,2001,1672.5,30.05,Nagaland,616370.0,High,1447.2381502890173,225.2618497109827,13.3316043339495
ORISSA,2001,1672.5,30.05,Odisha,9175070.6,High,1447.2381502890173,225.2618497109827,16.03200075568917
ORISSA,2001,1672.5,30.05,Puducherry,22498447.0,High,1447.2381502890173,225.2618497109827,16.928956887017794
ORISSA,2001,1672.5,30.05,Punjab,35442600.0,High,1447.2381502890173,225.2618497109827,17.383425072655974
ORISSA,2001,1672.5,30.05,Rajasthan,19226639.1,High,1447.2381502890173,225.2618497109827,16.77180738051046
ORISSA,2001,1672.5,30.05,Sikkim,111682.0,High,1447.2381502890173,225.2618497109827,11.623419780099594
ORISSA,2001,1672.5,30.05,Tamil Nadu,41594747.2,High,1447.2381502890173,225.2618497109827,17.54348447206959
ORISSA,2001,1672.5,30.05,Telangana ,24654023.0,High,1447.2381502890173,225.2618497109827,17.020450690565994
ORISSA,2001,1672.5,30.05,Tripura,782062.0,High,1447.2381502890173,225.2618497109827,13.569690578942298
ORISSA,2001,1672.5,30.05,Uttar Pradesh,172562165.2,High,1447.2381502890173,225.2618497109827,18.96626811328117
ORISSA,2001,1672.5,30.05,Uttarakhand,8923337.0,High,1447.2381502890173,225.2618497109827,16.004180649801768
ORISSA,2001,1672.5,30.05,West Bengal,34273236.8,High,1447.2381502890173,225.2618497109827,17.34987536852419
ORISSA,2002,1102.8,30.3325,Andaman and Nicobar Islands,94387137.67,High,1447.2381502890173,-344.43815028901736,18.36291537893128
ORISSA,2002,1102.8,30.3325,Andhra Pradesh,1171721782.0,High,1447.2381502890173,-344.43815028901736,20.881740113401822
ORISSA,2002,1102.8,30.3325,Arunachal Pradesh,352726.0,High,1447.2381502890173,-344.43815028901736,12.773449665604911
ORISSA,2002,1102.8,30.3325,Assam,167690531.0,High,1447.2381502890173,-344.43815028901736,18.937630767238982
ORISSA,2002,1102.8,30.3325,Bihar,18863891.0,High,1447.2381502890173,-344.43815028901736,16.752760176552062
ORISSA,2002,1102.8,30.3325,Chandigarh,5930.0,High,1447.2381502890173,-344.43815028901736,8.687948111838727
ORISSA,2002,1102.8,30.3325,Chhattisgarh,3523270.0,High,1447.2381502890173,-344.43815028901736,15.07490037744187
ORISSA,2002,1102.8,30.3325,Dadra and Nagar Haveli,174229.0,High,1447.2381502890173,-344.43815028901736,12.068131544416952
ORISSA,2002,1102.8,30.3325,Gujarat,22769500.0,High,1447.2381502890173,-344.43815028901736,16.940932522999613
ORISSA,2002,1102.8,30.3325,Haryana,25488900.0,High,1447.2381502890173,-344.43815028901736,17.053753660475785
ORISSA,2002,1102.8,30.3325,Himachal Pradesh,1293192.0,High,1447.2381502890173,-344.43815028901736,14.072624911889598
ORISSA,2002,1102.8,30.3325,Jammu and Kashmir ,1383096.5,High,1447.2381502890173,-344.43815028901736,14.139836107077365
ORISSA,2002,1102.8,30.3325,Jharkhand,1458878.47,High,1447.2381502890173,-344.43815028901736,14.193179212714758
ORISSA,2002,1102.8,30.3325,Karnataka,46322061.3,High,1447.2381502890173,-344.43815028901736,17.651128913122182
ORISSA,2002,1102.8,30.3325,Kerala,5714479317.3,High,1447.2381502890173,-344.43815028901736,22.466269022133595
ORISSA,2002,1102.8,30.3325,Madhya Pradesh,17513970.0,High,1447.2381502890173,-344.43815028901736,16.678509463244733
ORISSA,2002,1102.8,30.3325,Maharashtra,58387990.0,High,1447.2381502890173,-344.43815028901736,17.88262079309133
ORISSA,2002,1102.8,30.3325,Manipur,570162.0,High,1447.2381502890173,-344.43815028901736,13.25367756384284
ORISSA,2002,1102.8,30.3325,Meghalaya,752684.0,High,1447.2381502890173,-344.43815028901736,13.531402092565783
ORISSA,2002,1102.8,30.3325,Mizoram,145067.0,High,1447.2381502890173,-344.43815028901736,11.884957876989992
ORISSA,2002,1102.8,30.3325,Nagaland,606958.0,High,1447.2381502890173,-344.43815028901736,13.316216522455571
ORISSA,2002,1102.8,30.3325,Odisha,5337483.2,High,1447.2381502890173,-344.43815028901736,15.490264976327282
ORISSA,2002,1102.8,30.3325,Puducherry,24252540.0,High,1447.2381502890173,-344.43815028901736,17.004031953363512
ORISSA,2002,1102.8,30.3325,Punjab,33769100.0,High,1447.2381502890173,-344.43815028901736,17.335056770745922
ORISSA,2002,1102.8,30.3325,Rajasthan,10388868.5,High,1447.2381502890173,-344.43815028901736,16.156245550610794
ORISSA,2002,1102.8,30.3325,Sikkim,199010.0,High,1447.2381502890173,-344.43815028901736,12.201115378560855
ORISSA,2002,1102.8,30.3325,Tamil Nadu,39201436.2,High,1447.2381502890173,-344.43815028901736,17.484223967353916
ORISSA,2002,1102.8,30.3325,Telangana ,22341317.0,High,1447.2381502890173,-344.43815028901736,16.921948347179292
ORISSA,2002,1102.8,30.3325,Tripura,811771.0,High,1447.2381502890173,-344.43815028901736,13.606974791538095
ORISSA,2002,1102.8,30.3325,Uttar Pradesh,170060872.0,High,1447.2381502890173,-344.43815028901736,18.951667007391045
ORISSA,2002,1102.8,30.3325,Uttarakhand,9483396.0,High,1447.2381502890173,-344.43815028901736,16.06505314337848
ORISSA,2002,1102.8,30.3325,West Bengal,33218095.5,High,1447.2381502890173,-344.43815028901736,17.31860536068834
ORISSA,2003,1648.2,29.72833333333333,Andaman and Nicobar Islands,95296454.67,High,1447.2381502890173,200.96184971098273,18.372503176642155
ORISSA,2003,1648.2,29.72833333333333,Andhra Pradesh,1209745692.0,High,1447.2381502890173,200.96184971098273,20.913676003391647
ORISSA,2003,1648.2,29.72833333333333,Arunachal Pradesh,358795.0,High,1447.2381502890173,200.96184971098273,12.790509260832618
ORISSA,2003,1648.2,29.72833333333333,Assam,161843811.0,High,1447.2381502890173,200.96184971098273,18.9021423046739
ORISSA,2003,1648.2,29.72833333333333,Bihar,18985829.0,High,1447.2381502890173,200.96184971098273,16.759203469417713
ORISSA,2003,1648.2,29.72833333333333,Chandigarh,4605.0,High,1447.2381502890173,200.96184971098273,8.43511508038063
ORISSA,2003,1648.2,29.72833333333333,Chhattisgarh,6746076.01,High,1447.2381502890173,200.96184971098273,15.724471710192296
ORISSA,2003,1648.2,29.72833333333333,Dadra and Nagar Haveli,136810.0,High,1447.2381502890173,200.96184971098273,11.826355690294653
ORISSA,2003,1648.2,29.72833333333333,Gujarat,33688400.0,High,1447.2381502890173,200.96184971098273,17.33266415210143
ORISSA,2003,1648.2,29.72833333333333,Haryana,25441560.0,High,1447.2381502890173,200.96184971098273,17.051894654616635
ORISSA,2003,1648.2,29.72833333333333,Himachal Pradesh,1560518.0,High,1447.2381502890173,200.96184971098273,14.260529016203598
ORISSA,2003,1648.2,29.72833333333333,Jammu and Kashmir ,1606236.4,High,1447.2381502890173,200.96184971098273,14.289404983236922
ORISSA,2003,1648.2,29.72833333333333,Jharkhand,2478290.5300000003,High,1447.2381502890173,200.96184971098273,14.723079981547532
ORISSA,2003,1648.2,29.72833333333333,Karnataka,28133873.0,High,1447.2381502890173,200.96184971098273,17.152484888722892
ORISSA,2003,1648.2,29.72833333333333,Kerala,5880748609.0,High,1447.2381502890173,200.96184971098273,22.494949905378977
ORISSA,2003,1648.2,29.72833333333333,Madhya Pradesh,26085189.32,High,1447.2381502890173,200.96184971098273,17.076878290559225
ORISSA,2003,1648.2,29.72833333333333,Maharashtra,48718758.0,High,1447.2381502890173,200.96184971098273,17.701574708956112
ORISSA,2003,1648.2,29.72833333333333,Manipur,628193.0,High,1447.2381502890173,200.96184971098273,13.350604314942695
ORISSA,2003,1648.2,29.72833333333333,Meghalaya,769824.0,High,1447.2381502890173,200.96184971098273,13.553918495272233
ORISSA,2003,1648.2,29.72833333333333,Mizoram,182703.5,High,1447.2381502890173,200.96184971098273,12.115625372604644
ORISSA,2003,1648.2,29.72833333333333,Nagaland,636860.0,High,1447.2381502890173,200.96184971098273,13.364306700381889
ORISSA,2003,1648.2,29.72833333333333,Odisha,9181262.9,High,1447.2381502890173,200.96184971098273,16.03267543285825
ORISSA,2003,1648.2,29.72833333333333,Puducherry,30981052.0,High,1447.2381502890173,200.96184971098273,17.248886382046116
ORISSA,2003,1648.2,29.72833333333333,Punjab,32952800.0,High,1447.2381502890173,200.96184971098273,17.310586822887103
ORISSA,2003,1648.2,29.72833333333333,Rajasthan,24025227.0,High,1447.2381502890173,200.96184971098273,16.994615002890065
ORISSA,2003,1648.2,29.72833333333333,Sikkim,191146.0,High,1447.2381502890173,200.96184971098273,12.160798044520625
ORISSA,2003,1648.2,29.72833333333333,Tamil Nadu,34904658.0,High,1447.2381502890173,200.96184971098273,17.368130873964905
ORISSA,2003,1648.2,29.72833333333333,Telangana ,25118505.0,High,1447.2381502890173,200.96184971098273,17.039115423273298
ORISSA,2003,1648.2,29.72833333333333,Tripura,782924.0,High,1447.2381502890173,200.96184971098273,13.570792184944608
ORISSA,2003,1648.2,29.72833333333333,Uttar Pradesh,172597287.0,High,1447.2381502890173,200.96184971098273,18.966471623859796
ORISSA,2003,1648.2,29.72833333333333,Uttarakhand,8978043.0,High,1447.2381502890173,200.96184971098273,16.010292599180797
ORISSA,2003,1648.2,29.72833333333333,West Bengal,34463512.4,High,1447.2381502890173,200.96184971098273,17.3554117397578
ORISSA,2004,1290.4,29.840000000000003,Andaman and Nicobar Islands,87186497.63,High,1447.2381502890173,-156.83815028901722,18.28356004466669
ORISSA,2004,1290.4,29.840000000000003,Andhra Pradesh,1214759297.0,High,1447.2381502890173,-156.83815028901722,20.91781178547084
ORISSA,2004,1290.4,29.840000000000003,Arunachal Pradesh,323203.0,High,1447.2381502890173,-156.83815028901722,12.686038981790116
ORISSA,2004,1290.4,29.840000000000003,Assam,210699056.0,High,1447.2381502890173,-156.83815028901722,19.165941403206737
ORISSA,2004,1290.4,29.840000000000003,Bihar,14635955.0,High,1447.2381502890173,-156.83815028901722,16.498991798830843
ORISSA,2004,1290.4,29.840000000000003,Chandigarh,3455.0,High,1447.2381502890173,-156.83815028901722,8.147867129923947
ORISSA,2004,1290.4,29.840000000000003,Chhattisgarh,5530285.0,High,1447.2381502890173,-156.83815028901722,15.525750090063545
ORISSA,2004,1290.4,29.840000000000003,Dadra and Nagar Haveli,161264.0,High,1447.2381502890173,-156.83815028901722,11.990804253587438
ORISSA,2004,1290.4,29.840000000000003,Goa,123757196.0,High,1447.2381502890173,-156.83815028901722,18.633832115297746
ORISSA,2004,1290.4,29.840000000000003,Gujarat,32734300.0,High,1447.2381502890173,-156.83815028901722,17.30393404633776
ORISSA,2004,1290.4,29.840000000000003,Haryana,24549400.0,High,1447.2381502890173,-156.83815028901722,17.0161980127218
ORISSA,2004,1290.4,29.840000000000003,Himachal Pradesh,1629179.0,High,1447.2381502890173,-156.83815028901722,14.303587378717381
ORISSA,2004,1290.4,29.840000000000003,Jammu and Kashmir ,1491423.0,High,1447.2381502890173,-156.83815028901722,14.215241926224657
ORISSA,2004,1290.4,29.840000000000003,Jharkhand,1453559.15,High,1447.2381502890173,-156.83815028901722,14.189526380993758
ORISSA,2004,1290.4,29.840000000000003,Karnataka,30579162.48,High,1447.2381502890173,-156.83815028901722,17.235829402956956
ORISSA,2004,1290.4,29.840000000000003,Kerala,6005025128.0,High,1447.2381502890173,-156.83815028901722,22.515862477149035
ORISSA,2004,1290.4,29.840000000000003,Madhya Pradesh,22950405.0,High,1447.2381502890173,-156.83815028901722,16.94884618494616
ORISSA,2004,1290.4,29.840000000000003,Maharashtra,40080500.0,High,1447.2381502890173,-156.83815028901722,17.506400514662758
ORISSA,2004,1290.4,29.840000000000003,Manipur,538990.0,High,1447.2381502890173,-156.83815028901722,13.197454152163601
ORISSA,2004,1290.4,29.840000000000003,Meghalaya,614510.0,High,1447.2381502890173,-156.83815028901722,13.328582108560314
ORISSA,2004,1290.4,29.840000000000003,Mizoram,134725.2,High,1447.2381502890173,-156.83815028901722,11.810999849794875
ORISSA,2004,1290.4,29.840000000000003,Nagaland,736840.0,High,1447.2381502890173,-156.83815028901722,13.510127408411968
ORISSA,2004,1290.4,29.840000000000003,Odisha,8902535.3,High,1447.2381502890173,-156.83815028901722,16.001846771632074
ORISSA,2004,1290.4,29.840000000000003,Puducherry,28195796.0,High,1447.2381502890173,-156.83815028901722,17.154683482247204
