State,Year,Annual_Rainfall
WEST UTTAR PRADESH,1929,650.4
WEST UTTAR PRADESH,1930,788.3999999999999
WEST UTTAR PRADESH,1931,930.8000000000002
WEST UTTAR PRADESH,1932,705.9
WEST UTTAR PRADESH,1933,1035.5
WEST UTTAR PRADESH,1934,897.7
WEST UTTAR PRADESH,1935,784.6999999999999
WEST UTTAR PRADESH,1936,1218.6
WEST UTTAR PRADESH,1937,676.9000000000002
WEST UTTAR PRADESH,1938,730.4
WEST UTTAR PRADESH,1939,721.1
WEST UTTAR PRADESH,1940,783.9
WEST UTTAR PRADESH,1941,516.3
WEST UTTAR PRADESH,1942,1088.2
WEST UTTAR PRADESH,1943,850.4
WEST UTTAR PRADESH,1944,770.4000000000001
WEST UTTAR PRADESH,1945,966.0
WEST UTTAR PRADESH,1946,896.8000000000001
WEST UTTAR PRADESH,1947,809.0000000000001
WEST UTTAR PRADESH,1948,1028.1
WEST UTTAR PRADESH,1949,906.6
WEST UTTAR PRADESH,1950,834.0999999999998
WEST UTTAR PRADESH,1951,728.8
WEST UTTAR PRADESH,1952,875.3000000000001
WEST UTTAR PRADESH,1953,761.6
WEST UTTAR PRADESH,1954,879.1999999999999
WEST UTTAR PRADESH,1955,1060.9
WEST UTTAR PRADESH,1956,1064.5
WEST UTTAR PRADESH,1957,1005.2000000000002
WEST UTTAR PRADESH,1958,1165.4000000000003
WEST UTTAR PRADESH,1959,768.3000000000001
WEST UTTAR PRADESH,1960,1129.6000000000001
WEST UTTAR PRADESH,1961,1198.1000000000001
WEST UTTAR PRADESH,1962,798.2
WEST UTTAR PRADESH,1963,929.6999999999998
WEST UTTAR PRADESH,1964,1002.0000000000001
WEST UTTAR PRADESH,1965,673.6
WEST UTTAR PRADESH,1966,756.0999999999998
WEST UTTAR PRADESH,1967,1157.0999999999997
WEST UTTAR PRADESH,1968,693.1
WEST UTTAR PRADESH,1969,878.0999999999999
WEST UTTAR PRADESH,1970,863.9
WEST UTTAR PRADESH,1971,1002.9000000000001
WEST UTTAR PRADESH,1972,585.0999999999999
WEST UTTAR PRADESH,1973,806.0
WEST UTTAR PRADESH,1974,668.9000000000001
WEST UTTAR PRADESH,1975,989.4000000000001
WEST UTTAR PRADESH,1976,653.0
WEST UTTAR PRADESH,1977,994.4000000000001
WEST UTTAR PRADESH,1978,1244.0000000000002
WEST UTTAR PRADESH,1979,558.0000000000001
WEST UTTAR PRADESH,1980,984.5999999999999
WEST UTTAR PRADESH,1981,739.5
WEST UTTAR PRADESH,1982,969.0
WEST UTTAR PRADESH,1983,1191.7
WEST UTTAR PRADESH,1984,781.2
WEST UTTAR PRADESH,1985,957.2
WEST UTTAR PRADESH,1986,715.3000000000001
WEST UTTAR PRADESH,1987,466.9000000000001
WEST UTTAR PRADESH,1988,1035.5
WEST UTTAR PRADESH,1989,657.4000000000001
WEST UTTAR PRADESH,1990,958.2
WEST UTTAR PRADESH,1991,748.8000000000001
WEST UTTAR PRADESH,1992,820.6999999999999
WEST UTTAR PRADESH,1993,772.1
WEST UTTAR PRADESH,1994,807.0000000000001
WEST UTTAR PRADESH,1995,826.9000000000001
WEST UTTAR PRADESH,1996,941.1000000000001
WEST UTTAR PRADESH,1997,445.2
WEST UTTAR PRADESH,1998,867.3
WEST UTTAR PRADESH,1999,786.4000000000001
WEST UTTAR PRADESH,2000,771.3000000000001
WEST UTTAR PRADESH,2001,661.7
WEST UTTAR PRADESH,2002,625.2
WEST UTTAR PRADESH,2003,1047.3999999999999
WEST UTTAR PRADESH,2004,642.4000000000001
WEST UTTAR PRADESH,2005,725.6
WEST UTTAR PRADESH,2006,529.2
WEST UTTAR PRADESH,2007,572.4999999999999
WEST UTTAR PRADESH,2008,799.6
WEST UTTAR PRADESH,2009,549.1999999999999
WEST UTTAR PRADESH,2010,820.6
WEST UTTAR PRADESH,2011,777.3000000000002
WEST UTTAR PRADESH,2012,389.6
WEST UTTAR PRADESH,2013,932.7000000000002
WEST UTTAR PRADESH,2014,486.80000000000007
WEST UTTAR PRADESH,2015,582.8
UTTARAKHAND,1901,1562.3999999999999
UTTARAKHAND,1902,1324.1000000000001
UTTARAKHAND,1903,1306.6999999999998
UTTARAKHAND,1904,1492.0999999999997
UTTARAKHAND,1905,1302.2
UTTARAKHAND,1906,1538.0
UTTARAKHAND,1907,1194.3
UTTARAKHAND,1908,1256.0999999999997
UTTARAKHAND,1909,1717.8000000000002
UTTARAKHAND,1910,1963.9000000000005
UTTARAKHAND,1911,1542.9
UTTARAKHAND,1912,1394.3
UTTARAKHAND,1913,1137.6000000000001
UTTARAKHAND,1914,1940.8999999999999
UTTARAKHAND,1915,1601.1999999999998
UTTARAKHAND,1916,1678.7
UTTARAKHAND,1917,2103.0000000000005
UTTARAKHAND,1918,1215.4
UTTARAKHAND,1919,1583.3
UTTARAKHAND,1920,1328.5
UTTARAKHAND,1921,1848.8
UTTARAKHAND,1922,1860.1
UTTARAKHAND,1923,1582.9
UTTARAKHAND,1924,1927.0999999999997
UTTARAKHAND,1925,1535.0
UTTARAKHAND,1926,1381.3
UTTARAKHAND,1927,1649.8
UTTARAKHAND,1928,1241.8000000000002
UTTARAKHAND,1929,1212.1
UTTARAKHAND,1930,1271.1999999999998
UTTARAKHAND,1931,1334.1999999999998
UTTARAKHAND,1932,1369.7
UTTARAKHAND,1933,1595.8000000000002
UTTARAKHAND,1934,1339.0999999999997
UTTARAKHAND,1935,1137.1
UTTARAKHAND,1936,1912.3
UTTARAKHAND,1937,1533.5
UTTARAKHAND,1938,1529.1999999999998
UTTARAKHAND,1939,1142.7
UTTARAKHAND,1940,1223.8
UTTARAKHAND,1941,1061.6000000000001
UTTARAKHAND,1942,1711.4999999999998
UTTARAKHAND,1943,1366.5
UTTARAKHAND,1944,1198.8
UTTARAKHAND,1945,1647.8999999999999
UTTARAKHAND,1946,1526.7
UTTARAKHAND,1947,1359.9999999999998
UTTARAKHAND,1948,1535.5
UTTARAKHAND,1949,1412.2
UTTARAKHAND,1950,1584.1
UTTARAKHAND,1951,1174.4999999999998
UTTARAKHAND,1952,1477.8000000000002
UTTARAKHAND,1953,1565.9
UTTARAKHAND,1954,1862.8000000000004
UTTARAKHAND,1955,1667.0
UTTARAKHAND,1956,1942.9
UTTARAKHAND,1957,1780.7
UTTARAKHAND,1958,1499.0
UTTARAKHAND,1959,1742.9000000000003
UTTARAKHAND,1960,1540.1
UTTARAKHAND,1961,1948.2
UTTARAKHAND,1962,1647.6
UTTARAKHAND,1963,1801.9
UTTARAKHAND,1964,1769.4999999999995
UTTARAKHAND,1965,1305.7
UTTARAKHAND,1966,1465.8999999999999
UTTARAKHAND,1967,1556.1000000000001
UTTARAKHAND,1968,1478.5
UTTARAKHAND,1969,1635.7999999999997
UTTARAKHAND,1970,1293.3999999999999
UTTARAKHAND,1971,1803.6000000000001
UTTARAKHAND,1972,1077.9
UTTARAKHAND,1973,1239.6
UTTARAKHAND,1974,1161.6
UTTARAKHAND,1975,1580.1999999999998
UTTARAKHAND,1976,986.3000000000001
UTTARAKHAND,1977,1416.3
UTTARAKHAND,1978,2031.4
UTTARAKHAND,1979,1072.3000000000002
UTTARAKHAND,1980,1333.4
UTTARAKHAND,1981,1356.2999999999997
UTTARAKHAND,1982,1372.1
UTTARAKHAND,1983,1525.1999999999998
UTTARAKHAND,1984,1339.1
UTTARAKHAND,1985,1653.6
UTTARAKHAND,1986,1514.3999999999999
UTTARAKHAND,1987,987.2000000000002
UTTARAKHAND,1988,1602.4
UTTARAKHAND,1989,1263.6
UTTARAKHAND,1990,1564.9999999999995
UTTARAKHAND,1991,1020.6999999999999
UTTARAKHAND,1992,1108.1000000000001
UTTARAKHAND,1993,1594.0
UTTARAKHAND,1994,1441.8
UTTARAKHAND,1995,1616.1
UTTARAKHAND,1996,1401.4
UTTARAKHAND,1997,803.5
UTTARAKHAND,1998,1198.6000000000001
UTTARAKHAND,1999,1185.6
UTTARAKHAND,2000,1712.8
UTTARAKHAND,2001,1544.3999999999999
UTTARAKHAND,2002,1574.7
UTTARAKHAND,2003,1734.3999999999999
UTTARAKHAND,2004,1219.6000000000001
UTTARAKHAND,2005,1348.1999999999998
UTTARAKHAND,2006,1178.8999999999999
UTTARAKHAND,2007,1924.4
UTTARAKHAND,2008,1363.5999999999997
UTTARAKHAND,2009,847.6
UTTARAKHAND,2010,1424.0
UTTARAKHAND,2011,1564.6000000000001
UTTARAKHAND,2012,1223.9
UTTARAKHAND,2013,1735.2999999999997
UTTARAKHAND,2014,1287.5
UTTARAKHAND,2015,1247.6
HARYANA DELHI & CHANDIGARH,1901,390.2
HARYANA DELHI & CHANDIGARH,1902,419.70000000000005
HARYANA DELHI & CHANDIGARH,1903,428.9
HARYANA DELHI & CHANDIGARH,1904,527.5
HARYANA DELHI & CHANDIGARH,1905,322.79999999999995
HARYANA DELHI & CHANDIGARH,1906,593.7
HARYANA DELHI & CHANDIGARH,1907,443.90000000000003
HARYANA DELHI & CHANDIGARH,1908,689.0
HARYANA DELHI & CHANDIGARH,1909,769.4000000000001
HARYANA DELHI & CHANDIGARH,1910,605.1999999999998
HARYANA DELHI & CHANDIGARH,1911,509.7
HARYANA DELHI & CHANDIGARH,1912,529.1999999999999
HARYANA DELHI & CHANDIGARH,1913,508.5
HARYANA DELHI & CHANDIGARH,1914,664.7
HARYANA DELHI & CHANDIGARH,1915,422.4
HARYANA DELHI & CHANDIGARH,1916,629.1999999999999
HARYANA DELHI & CHANDIGARH,1917,986.8000000000001
HARYANA DELHI & CHANDIGARH,1918,234.60000000000002
HARYANA DELHI & CHANDIGARH,1919,553.8
HARYANA DELHI & CHANDIGARH,1920,368.80000000000007
HARYANA DELHI & CHANDIGARH,1921,446.4
HARYANA DELHI & CHANDIGARH,1922,552.7000000000002
HARYANA DELHI & CHANDIGARH,1923,581.5
HARYANA DELHI & CHANDIGARH,1924,654.8
HARYANA DELHI & CHANDIGARH,1925,557.1000000000001
HARYANA DELHI & CHANDIGARH,1926,616.0
HARYANA DELHI & CHANDIGARH,1927,502.40000000000003
HARYANA DELHI & CHANDIGARH,1928,388.20000000000005
HARYANA DELHI & CHANDIGARH,1929,306.59999999999997
HARYANA DELHI & CHANDIGARH,1930,500.6
HARYANA DELHI & CHANDIGARH,1931,519.0
HARYANA DELHI & CHANDIGARH,1932,439.90000000000003
HARYANA DELHI & CHANDIGARH,1933,856.9
HARYANA DELHI & CHANDIGARH,1934,501.3
HARYANA DELHI & CHANDIGARH,1935,568.4000000000001
HARYANA DELHI & CHANDIGARH,1936,511.1000000000001
HARYANA DELHI & CHANDIGARH,1937,481.59999999999997
HARYANA DELHI & CHANDIGARH,1938,278.9000000000001
HARYANA DELHI & CHANDIGARH,1939,310.29999999999995
HARYANA DELHI & CHANDIGARH,1940,395.7
HARYANA DELHI & CHANDIGARH,1941,363.9
HARYANA DELHI & CHANDIGARH,1942,804.4
HARYANA DELHI & CHANDIGARH,1943,407.90000000000003
HARYANA DELHI & CHANDIGARH,1944,484.30000000000007
HARYANA DELHI & CHANDIGARH,1945,654.6999999999999
HARYANA DELHI & CHANDIGARH,1946,437.70000000000005
HARYANA DELHI & CHANDIGARH,1947,464.59999999999997
HARYANA DELHI & CHANDIGARH,1948,591.9999999999999
HARYANA DELHI & CHANDIGARH,1949,485.29999999999995
HARYANA DELHI & CHANDIGARH,1950,551.2
HARYANA DELHI & CHANDIGARH,1951,338.2
HARYANA DELHI & CHANDIGARH,1952,556.5
HARYANA DELHI & CHANDIGARH,1953,561.8
HARYANA DELHI & CHANDIGARH,1954,536.9
HARYANA DELHI & CHANDIGARH,1955,694.0
HARYANA DELHI & CHANDIGARH,1956,653.7
HARYANA DELHI & CHANDIGARH,1957,617.2000000000002
HARYANA DELHI & CHANDIGARH,1958,672.9999999999999
HARYANA DELHI & CHANDIGARH,1959,485.0000000000001
HARYANA DELHI & CHANDIGARH,1960,722.9
HARYANA DELHI & CHANDIGARH,1961,627.8
HARYANA DELHI & CHANDIGARH,1962,511.0
HARYANA DELHI & CHANDIGARH,1963,521.7
HARYANA DELHI & CHANDIGARH,1964,711.0000000000001
HARYANA DELHI & CHANDIGARH,1965,381.90000000000003
HARYANA DELHI & CHANDIGARH,1966,707.9000000000002
HARYANA DELHI & CHANDIGARH,1967,839.8999999999999
HARYANA DELHI & CHANDIGARH,1968,388.3
HARYANA DELHI & CHANDIGARH,1969,477.2000000000001
HARYANA DELHI & CHANDIGARH,1970,538.1999999999999
HARYANA DELHI & CHANDIGARH,1971,636.8
HARYANA DELHI & CHANDIGARH,1972,440.80000000000007
HARYANA DELHI & CHANDIGARH,1973,527.1
HARYANA DELHI & CHANDIGARH,1974,384.9
HARYANA DELHI & CHANDIGARH,1975,622.0
HARYANA DELHI & CHANDIGARH,1976,726.6999999999999
HARYANA DELHI & CHANDIGARH,1977,740.0999999999999
HARYANA DELHI & CHANDIGARH,1978,651.3
HARYANA DELHI & CHANDIGARH,1979,341.5
HARYANA DELHI & CHANDIGARH,1980,513.3
HARYANA DELHI & CHANDIGARH,1981,493.3
HARYANA DELHI & CHANDIGARH,1982,506.59999999999997
HARYANA DELHI & CHANDIGARH,1983,744.4999999999999
HARYANA DELHI & CHANDIGARH,1984,479.2
HARYANA DELHI & CHANDIGARH,1985,572.3999999999999
HARYANA DELHI & CHANDIGARH,1986,450.99999999999994
HARYANA DELHI & CHANDIGARH,1987,318.6
HARYANA DELHI & CHANDIGARH,1988,845.0999999999999
HARYANA DELHI & CHANDIGARH,1989,416.49999999999994
HARYANA DELHI & CHANDIGARH,1990,703.2
HARYANA DELHI & CHANDIGARH,1991,393.7999999999999
HARYANA DELHI & CHANDIGARH,1992,429.5
HARYANA DELHI & CHANDIGARH,1993,523.7
HARYANA DELHI & CHANDIGARH,1994,564.3000000000001
HARYANA DELHI & CHANDIGARH,1995,819.1999999999999
HARYANA DELHI & CHANDIGARH,1996,644.6999999999999
HARYANA DELHI & CHANDIGARH,1997,668.5999999999999
HARYANA DELHI & CHANDIGARH,1998,685.3
HARYANA DELHI & CHANDIGARH,1999,344.5
HARYANA DELHI & CHANDIGARH,2000,384.40000000000003
HARYANA DELHI & CHANDIGARH,2001,485.40000000000003
HARYANA DELHI & CHANDIGARH,2002,357.3
HARYANA DELHI & CHANDIGARH,2003,597.4000000000001
HARYANA DELHI & CHANDIGARH,2004,487.20000000000005
HARYANA DELHI & CHANDIGARH,2005,519.3999999999999
HARYANA DELHI & CHANDIGARH,2006,330.99999999999994
HARYANA DELHI & CHANDIGARH,2007,446.6
HARYANA DELHI & CHANDIGARH,2008,710.3
HARYANA DELHI & CHANDIGARH,2009,395.3
HARYANA DELHI & CHANDIGARH,2010,640.4
HARYANA DELHI & CHANDIGARH,2011,512.1
HARYANA DELHI & CHANDIGARH,2012,391.3
HARYANA DELHI & CHANDIGARH,2013,461.29999999999995
HARYANA DELHI & CHANDIGARH,2014,305.5
HARYANA DELHI & CHANDIGARH,2015,435.50000000000006
PUNJAB,1901,523.3000000000001
PUNJAB,1902,397.90000000000003
PUNJAB,1903,570.9
PUNJAB,1904,451.5
PUNJAB,1905,434.09999999999997
PUNJAB,1906,677.5
PUNJAB,1907,588.9999999999999
PUNJAB,1908,740.5000000000002
PUNJAB,1909,845.7
PUNJAB,1910,616.4
PUNJAB,1911,505.8
PUNJAB,1912,536.4000000000001
PUNJAB,1913,561.1
PUNJAB,1914,794.4000000000001
PUNJAB,1915,421.59999999999997
PUNJAB,1916,588.4
PUNJAB,1917,1126.7000000000003
PUNJAB,1918,339.59999999999997
PUNJAB,1919,549.8
PUNJAB,1920,383.09999999999997
PUNJAB,1921,370.3
PUNJAB,1922,513.5999999999999
PUNJAB,1923,737.8000000000001
PUNJAB,1924,590.9000000000001
PUNJAB,1925,629.6999999999999
PUNJAB,1926,607.4
PUNJAB,1927,481.1
PUNJAB,1928,437.3
PUNJAB,1929,423.0
PUNJAB,1930,557.4000000000001
PUNJAB,1931,588.6999999999999
PUNJAB,1932,490.29999999999995
PUNJAB,1933,860.4999999999999
PUNJAB,1934,429.19999999999993
PUNJAB,1935,598.0000000000001
PUNJAB,1936,626.4000000000001
PUNJAB,1937,571.1
PUNJAB,1938,430.8
PUNJAB,1939,403.8
PUNJAB,1940,532.3000000000001
PUNJAB,1941,506.4
PUNJAB,1942,871.4999999999999
PUNJAB,1943,422.4
PUNJAB,1944,626.7
PUNJAB,1945,805.3000000000001
PUNJAB,1946,477.99999999999994
PUNJAB,1947,600.9
PUNJAB,1948,620.2999999999998
PUNJAB,1949,585.0
PUNJAB,1950,992.0
PUNJAB,1951,499.5
PUNJAB,1952,566.0
PUNJAB,1953,611.5999999999999
PUNJAB,1954,633.2
PUNJAB,1955,974.1
PUNJAB,1956,750.5
PUNJAB,1957,710.5
PUNJAB,1958,828.0
PUNJAB,1959,699.6999999999999
PUNJAB,1960,606.9999999999999
PUNJAB,1961,690.0999999999999
PUNJAB,1962,769.4
PUNJAB,1963,476.1000000000001
PUNJAB,1964,708.9
PUNJAB,1965,423.2999999999999
PUNJAB,1966,638.0999999999999
PUNJAB,1967,680.3000000000001
PUNJAB,1968,536.2
PUNJAB,1969,494.8
PUNJAB,1970,650.6
PUNJAB,1971,748.1
PUNJAB,1972,471.1000000000001
PUNJAB,1973,743.1
PUNJAB,1974,356.3
PUNJAB,1975,705.8
PUNJAB,1976,794.6
PUNJAB,1977,712.7
PUNJAB,1978,720.7
PUNJAB,1979,463.90000000000003
PUNJAB,1980,661.7
PUNJAB,1981,503.8
PUNJAB,1982,571.4
PUNJAB,1983,751.0000000000001
PUNJAB,1984,710.4000000000001
PUNJAB,1985,753.0
PUNJAB,1986,612.0000000000001
PUNJAB,1987,409.50000000000006
PUNJAB,1988,1222.6000000000001
PUNJAB,1989,480.40000000000003
PUNJAB,1990,754.7
PUNJAB,1991,475.8
PUNJAB,1992,478.09999999999997
PUNJAB,1993,582.9
PUNJAB,1994,580.9000000000001
PUNJAB,1995,869.1999999999998
PUNJAB,1996,589.6
PUNJAB,1997,690.0999999999999
PUNJAB,1998,588.6
PUNJAB,1999,364.6
PUNJAB,2000,405.3
PUNJAB,2001,441.0
PUNJAB,2002,274.7
PUNJAB,2003,424.79999999999995
PUNJAB,2004,351.8
PUNJAB,2005,552.0
PUNJAB,2006,647.7000000000002
PUNJAB,2007,594.8000000000001
PUNJAB,2008,717.1999999999999
PUNJAB,2009,361.09999999999997
PUNJAB,2010,451.5
PUNJAB,2011,705.1
PUNJAB,2012,493.5
PUNJAB,2013,586.6
PUNJAB,2014,382.90000000000003
PUNJAB,2015,510.79999999999995
HIMACHAL PRADESH,1901,1345.0
HIMACHAL PRADESH,1902,951.6
HIMACHAL PRADESH,1903,993.4
HIMACHAL PRADESH,1904,987.4999999999999
HIMACHAL PRADESH,1905,930.1999999999999
HIMACHAL PRADESH,1906,1317.4000000000003
HIMACHAL PRADESH,1907,875.2
HIMACHAL PRADESH,1908,987.4999999999999
HIMACHAL PRADESH,1909,1077.1000000000001
HIMACHAL PRADESH,1910,1406.9
HIMACHAL PRADESH,1911,1333.9
HIMACHAL PRADESH,1912,1207.6000000000004
HIMACHAL PRADESH,1913,1119.2999999999997
HIMACHAL PRADESH,1914,1735.9
HIMACHAL PRADESH,1915,1236.8000000000002
HIMACHAL PRADESH,1916,1172.1000000000004
HIMACHAL PRADESH,1917,1703.5
HIMACHAL PRADESH,1918,984.8
HIMACHAL PRADESH,1919,1213.3000000000002
HIMACHAL PRADESH,1920,1084.8
HIMACHAL PRADESH,1921,1311.4
HIMACHAL PRADESH,1922,1718.6000000000001
HIMACHAL PRADESH,1923,1620.9999999999998
HIMACHAL PRADESH,1924,1660.6000000000001
HIMACHAL PRADESH,1925,1509.3999999999999
HIMACHAL PRADESH,1926,1449.8
HIMACHAL PRADESH,1927,1434.6999999999998
HIMACHAL PRADESH,1928,1308.8000000000002
HIMACHAL PRADESH,1929,1424.6999999999998
HIMACHAL PRADESH,1930,1305.4
HIMACHAL PRADESH,1931,1266.4
HIMACHAL PRADESH,1932,1418.6
HIMACHAL PRADESH,1933,1240.4
HIMACHAL PRADESH,1934,982.0
HIMACHAL PRADESH,1935,1028.0
HIMACHAL PRADESH,1936,1157.8999999999999
HIMACHAL PRADESH,1937,1464.8999999999999
HIMACHAL PRADESH,1938,927.4000000000001
HIMACHAL PRADESH,1939,877.5999999999999
HIMACHAL PRADESH,1940,1088.6
HIMACHAL PRADESH,1941,895.5
HIMACHAL PRADESH,1942,1328.1999999999998
HIMACHAL PRADESH,1943,1223.1
HIMACHAL PRADESH,1944,1128.7000000000003
HIMACHAL PRADESH,1945,1647.0000000000002
HIMACHAL PRADESH,1946,1539.0
HIMACHAL PRADESH,1947,1313.3999999999999
HIMACHAL PRADESH,1948,1758.7000000000003
HIMACHAL PRADESH,1949,1311.1000000000001
HIMACHAL PRADESH,1950,1684.5
HIMACHAL PRADESH,1951,1238.4999999999998
HIMACHAL PRADESH,1952,1263.6000000000001
HIMACHAL PRADESH,1953,1425.6
HIMACHAL PRADESH,1954,1717.5
HIMACHAL PRADESH,1955,1919.2
HIMACHAL PRADESH,1956,1541.5999999999997
HIMACHAL PRADESH,1957,1822.6000000000001
HIMACHAL PRADESH,1958,1572.3000000000002
HIMACHAL PRADESH,1959,1640.4
HIMACHAL PRADESH,1960,1115.3000000000002
HIMACHAL PRADESH,1961,1515.6
HIMACHAL PRADESH,1962,1393.6
HIMACHAL PRADESH,1963,1354.6000000000001
HIMACHAL PRADESH,1964,1353.9999999999998
HIMACHAL PRADESH,1965,1220.3
HIMACHAL PRADESH,1966,1371.0
HIMACHAL PRADESH,1967,1558.6000000000001
HIMACHAL PRADESH,1968,1168.1999999999998
HIMACHAL PRADESH,1969,1127.7000000000003
HIMACHAL PRADESH,1970,1082.7
HIMACHAL PRADESH,1971,1274.8999999999999
HIMACHAL PRADESH,1972,842.3000000000001
HIMACHAL PRADESH,1973,955.2
HIMACHAL PRADESH,1974,776.3
HIMACHAL PRADESH,1975,1054.0
HIMACHAL PRADESH,1976,1179.5
HIMACHAL PRADESH,1977,1245.0000000000002
HIMACHAL PRADESH,1978,1371.2
HIMACHAL PRADESH,1979,1021.0
HIMACHAL PRADESH,1980,1154.9
HIMACHAL PRADESH,1981,1147.2000000000003
HIMACHAL PRADESH,1982,1423.0
HIMACHAL PRADESH,1983,1189.6000000000001
HIMACHAL PRADESH,1984,968.3000000000001
HIMACHAL PRADESH,1985,1193.9999999999998
HIMACHAL PRADESH,1986,1322.6000000000001
HIMACHAL PRADESH,1987,1035.4999999999998
HIMACHAL PRADESH,1988,1881.1000000000001
HIMACHAL PRADESH,1989,1177.2000000000003
HIMACHAL PRADESH,1990,1462.7999999999997
HIMACHAL PRADESH,1991,1104.8000000000002
HIMACHAL PRADESH,1992,1383.1000000000001
HIMACHAL PRADESH,1993,1128.3
HIMACHAL PRADESH,1994,1410.3
HIMACHAL PRADESH,1995,1493.7000000000003
HIMACHAL PRADESH,1996,1384.3999999999999
HIMACHAL PRADESH,1997,1454.5000000000002
HIMACHAL PRADESH,1998,1381.5000000000005
HIMACHAL PRADESH,1999,1144.9000000000003
HIMACHAL PRADESH,2000,1068.1000000000001
HIMACHAL PRADESH,2001,991.8
HIMACHAL PRADESH,2002,990.5
HIMACHAL PRADESH,2003,1034.3999999999999
HIMACHAL PRADESH,2004,878.3
HIMACHAL PRADESH,2005,1248.4999999999998
HIMACHAL PRADESH,2006,1218.4
HIMACHAL PRADESH,2007,1034.4
HIMACHAL PRADESH,2008,1114.3000000000002
HIMACHAL PRADESH,2009,956.4999999999999
HIMACHAL PRADESH,2010,1259.3999999999999
HIMACHAL PRADESH,2011,1108.2
HIMACHAL PRADESH,2012,951.7
HIMACHAL PRADESH,2013,1211.9999999999998
HIMACHAL PRADESH,2014,1008.9
HIMACHAL PRADESH,2015,1210.5
JAMMU & KASHMIR,1901,980.0
JAMMU & KASHMIR,1902,760.4
JAMMU & KASHMIR,1903,1286.7
JAMMU & KASHMIR,1904,982.0999999999999
JAMMU & KASHMIR,1905,1157.6
JAMMU & KASHMIR,1906,1193.1000000000001
JAMMU & KASHMIR,1907,1069.6
JAMMU & KASHMIR,1908,1227.4
JAMMU & KASHMIR,1909,1339.9
JAMMU & KASHMIR,1910,1109.6000000000001
JAMMU & KASHMIR,1911,1280.0999999999997
JAMMU & KASHMIR,1912,936.7
JAMMU & KASHMIR,1913,1000.2
JAMMU & KASHMIR,1914,1692.1999999999998
JAMMU & KASHMIR,1915,963.8
JAMMU & KASHMIR,1916,1034.3
JAMMU & KASHMIR,1917,1386.1
JAMMU & KASHMIR,1918,916.4999999999999
JAMMU & KASHMIR,1919,1189.2
JAMMU & KASHMIR,1920,889.9
JAMMU & KASHMIR,1921,1057.7
JAMMU & KASHMIR,1922,890.8000000000002
JAMMU & KASHMIR,1923,1264.3
JAMMU & KASHMIR,1924,1181.9999999999998
JAMMU & KASHMIR,1925,1013.3000000000001
JAMMU & KASHMIR,1926,1123.4999999999998
JAMMU & KASHMIR,1927,973.0
JAMMU & KASHMIR,1928,1291.1000000000001
JAMMU & KASHMIR,1929,1102.6999999999998
JAMMU & KASHMIR,1930,1168.0
JAMMU & KASHMIR,1931,954.9
JAMMU & KASHMIR,1932,1039.4
JAMMU & KASHMIR,1933,1187.7
JAMMU & KASHMIR,1934,803.0999999999999
JAMMU & KASHMIR,1935,1085.4
JAMMU & KASHMIR,1936,1140.9
JAMMU & KASHMIR,1937,939.8000000000001
JAMMU & KASHMIR,1938,1061.8
JAMMU & KASHMIR,1939,1003.3
JAMMU & KASHMIR,1940,878.4000000000001
JAMMU & KASHMIR,1941,871.7
JAMMU & KASHMIR,1942,1239.9
JAMMU & KASHMIR,1943,1167.6999999999996
JAMMU & KASHMIR,1944,1050.9
JAMMU & KASHMIR,1945,856.2999999999998
JAMMU & KASHMIR,1946,922.3
JAMMU & KASHMIR,1947,913.9
JAMMU & KASHMIR,1948,1183.1
JAMMU & KASHMIR,1949,947.0
JAMMU & KASHMIR,1950,1523.0999999999997
JAMMU & KASHMIR,1951,962.7999999999998
JAMMU & KASHMIR,1952,1069.5
JAMMU & KASHMIR,1953,1229.6999999999998
JAMMU & KASHMIR,1954,1307.3
JAMMU & KASHMIR,1955,1156.5000000000002
JAMMU & KASHMIR,1956,1520.6999999999998
JAMMU & KASHMIR,1957,1520.3
JAMMU & KASHMIR,1958,1350.3999999999999
JAMMU & KASHMIR,1959,1550.2
JAMMU & KASHMIR,1960,766.4000000000001
JAMMU & KASHMIR,1961,1137.8999999999999
JAMMU & KASHMIR,1962,930.3000000000001
JAMMU & KASHMIR,1963,909.1
JAMMU & KASHMIR,1964,946.1999999999999
JAMMU & KASHMIR,1965,912.5000000000001
JAMMU & KASHMIR,1966,1378.9
JAMMU & KASHMIR,1967,1091.4
JAMMU & KASHMIR,1968,1065.5
JAMMU & KASHMIR,1969,1095.5999999999997
JAMMU & KASHMIR,1970,656.9
JAMMU & KASHMIR,1971,764.5
JAMMU & KASHMIR,1972,1145.6999999999998
JAMMU & KASHMIR,1973,1100.5
JAMMU & KASHMIR,1974,802.5000000000001
JAMMU & KASHMIR,1975,1180.5
JAMMU & KASHMIR,1976,1023.4
JAMMU & KASHMIR,1977,955.1
JAMMU & KASHMIR,1978,1061.6
JAMMU & KASHMIR,1979,1077.4
JAMMU & KASHMIR,1980,1017.6999999999999
JAMMU & KASHMIR,1981,1135.5
JAMMU & KASHMIR,1982,1202.1000000000001
JAMMU & KASHMIR,1983,1485.1999999999998
JAMMU & KASHMIR,1984,1157.3000000000002
JAMMU & KASHMIR,1985,1167.2
JAMMU & KASHMIR,1986,1521.1
JAMMU & KASHMIR,1987,1216.0
JAMMU & KASHMIR,1988,1671.0
JAMMU & KASHMIR,1989,1216.0
